Date,Biochemical Oxygen Demand,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,Total Coliform,pH,Turbidity,Temperature,Rainfall,Conductivity,WQI,Quality
13-02-2021,3.677742088,7.01459598,8981.095374,8302.449847,0.311496229,18875.7272,8.108328002,64.72955533,20.5,0.0,338.4065809,65.18111480136753,Poor
14-02-2021,3.69498145,7.087157654,9137.107383,8435.595958,0.0,15630.60793,8.125269608,69.12113942,20.3,0.0,343.052931,65.29473942386262,Poor
15-02-2021,3.57,6.741223283,8266.926818,7544.50893,0.182187015,17708.87975,8.03960837,42.57072161,20.1,0.0,327.2959095,64.7230419801914,Poor
16-02-2021,3.57,6.689588172,8117.946792,7372.782429,0.062484909,16581.39757,8.026083197,37.75970269,20.9,0.0,325.9099071,64.6331773468022,Poor
17-02-2021,3.744519905,7.301905134,9596.36166,8824.643756,0.083296408,16845.93263,8.175313119,82.00859124,21.8,0.0,356.9286209,65.63042817852025,Poor
18-02-2021,3.645501618,7.140610486,9178.053575,8383.658277,0.076736987,16840.08163,8.134885939,69.07056384,22.3,0.0,350.2181434,65.36088434402099,Poor
19-02-2021,3.57,6.951767826,8691.971638,7874.798232,0.053256064,16667.2968,8.087696151,54.08581637,23.3,0.0,342.1758941,65.04617531354903,Poor
20-02-2021,3.764858177,7.459637758,9913.615935,9069.703344,0.150597019,17691.48996,8.211293343,90.58313738,20.5,0.0,368.1355993,65.87222967003083,Poor
21-02-2021,3.616067327,7.198405853,9249.613359,8382.834791,0.065197062,16906.77642,8.146339781,70.22776317,19.4,0.0,356.585088,65.43887868911074,Poor
22-02-2021,3.722259141,7.452310338,9848.224811,8955.603079,0.181886926,18123.71694,8.207661125,87.93518403,21.1,0.0,370.1773764,65.84897584702081,Poor
23-02-2021,3.606635184,7.258393665,9348.808994,8432.516176,0.153561305,17905.27018,8.159192813,72.5356715,22.5,0.0,361.9328676,65.52574602613616,Poor
24-02-2021,3.807797871,7.704409767,10417.95427,9474.361371,0.138735762,17821.03264,8.267593246,104.4230061,24.0,0.0,384.9188084,66.250313222036,Poor
25-02-2021,3.774576084,7.677197349,10326.80155,9358.231016,0.074996136,17252.96322,8.259976073,101.3262412,24.8,0.0,384.8276943,66.19995402537103,Poor
26-02-2021,3.57,7.300291986,9378.200135,8386.32221,0.113231097,17695.13691,8.166625781,72.3759371,25.3,0.0,367.686016,65.57695116888921,Poor
27-02-2021,3.690722807,7.587973045,10058.61888,9039.695251,0.253639464,19149.50357,8.236188807,92.53554099,25.9,0.0,382.976451,66.04211912528844,Poor
28-02-2021,3.655613592,7.557286323,9958.39586,8913.944559,0.2322432,19002.14407,8.22769851,89.15742942,26.2,0.0,382.7438227,65.9859397133887,Poor
01-03-2021,3.73664045,7.24733552,11702.29536,10103.7845,0.178900395,19852.60112,8.272259648,101.7679831,25.4,0.0,393.0788447,66.28411685798781,Poor
02-03-2021,3.57,6.791285961,10621.89285,8986.603661,0.29567387,21106.93027,8.162503649,67.84890087,23.2,0.0,372.7126831,65.55154807681751,Poor
03-03-2021,3.662099148,7.1562002,11554.27678,9877.58596,0.369156739,21933.19634,8.254015814,94.604116,23.1,0.0,392.4098961,66.1633377018995,Poor
04-03-2021,3.697802359,7.25786573,11841.53633,10124.62177,0.129249456,19656.85501,8.281005574,101.9019665,23.3,0.0,399.2750886,66.34415804262916,Poor
05-03-2021,3.57,6.702622521,10518.61988,8764.773293,0.362003264,22061.32545,8.14696828,60.64798296,24.9,0.0,374.1024375,65.44941360544341,Poor
06-03-2021,3.57,6.84639262,10909.49976,9114.784311,0.246080728,21013.72703,8.184301683,71.05540021,24.3,0.0,383.0419411,65.69932927427189,Poor
07-03-2021,3.57,6.695404038,10577.97596,8743.773259,0.378991241,22430.54462,8.149386303,59.67681444,25.8,0.0,377.6104631,65.46666742846558,Poor
08-03-2021,3.57,7.085443518,11572.93173,9696.172375,0.250091455,21255.37796,8.247110985,88.28342243,26.0,0.0,398.5824632,66.11996708367947,Poor
09-03-2021,3.65346639,7.314316412,12172.95606,10254.33224,0.151029394,20376.08436,8.305335155,104.9776511,26.7,0.0,411.6998112,66.50942843712501,Poor
10-03-2021,3.731973914,7.50164799,12671.29355,10710.87071,0.176329158,20728.60764,8.353383798,118.6008026,27.7,0.0,422.7980159,66.83092529074061,Poor
11-03-2021,3.584871933,7.233176437,12052.38785,10052.45562,0.354479771,22595.01478,8.28970181,98.53577699,27.2,0.0,411.666151,66.40612802314848,Poor
12-03-2021,3.742138598,7.579241304,12940.118,10897.26271,0.383326779,22983.35388,8.376677625,123.8890465,25.2,0.0,430.5216557,66.9876397006364,Poor
13-03-2021,3.57,6.98535465,11523.71305,9442.833886,0.271875972,21982.76949,8.23323468,79.77194483,24.0,0.0,403.5260632,66.0300887538682,Poor
14-03-2021,3.57,6.944735599,11463.72275,9341.757592,0.436552931,23716.66088,8.225428484,76.5450295,24.7,0.0,403.5275842,65.9785144504603,Poor
15-03-2021,3.57,7.31022647,12399.38474,10234.06951,0.209258571,21569.50649,8.317183338,103.3322717,25.7,0.0,423.3463367,66.59195178378148,Poor
16-03-2021,3.611271561,7.426876063,12725.10301,10517.68321,0.379325313,23357.21433,8.347940177,111.7277573,26.0,0.0,431.0290151,66.79795874008354,Poor
17-03-2021,3.57,7.367157385,12618.5302,10369.87662,0.26988618,22377.44341,8.335464801,107.0878714,26.3,0.0,430.110727,66.71520043666352,Poor
18-03-2021,3.57,6.974170247,11695.02054,9406.854111,0.334277297,23119.07948,8.241293175,77.81653856,27.0,0.0,412.9362847,66.08675916030265,Poor
19-03-2021,3.57,7.407904548,12798.22677,10466.08663,0.412962182,24002.36772,8.34979111,109.6460889,28.1,0.0,436.0968361,66.8120341631203,Poor
20-03-2021,3.57,7.18376389,12288.71385,9916.078943,0.327734298,23262.68312,8.297015644,92.85338513,27.5,0.1,427.1636635,66.46009643470815,Poor
21-03-2021,3.638342303,7.61667209,13389.94824,10973.28841,0.383644564,23920.59703,8.405313961,124.6215774,27.3,0.0,450.286583,67.18403886752166,Poor
22-03-2021,3.607396988,7.580479552,13341.21156,10883.02244,0.532885502,25502.69079,8.398614765,121.7195313,28.5,0.0,450.524208,67.13986444169156,Poor
23-03-2021,3.57,7.337583903,12785.74826,10287.1367,0.378774525,24080.99805,8.341243044,103.5405365,28.6,0.0,440.6773822,66.75722676530886,Poor
24-03-2021,3.57,7.45157166,13105.15423,10564.22999,0.530229221,25684.96597,8.371358925,111.7380815,27.6,0.0,448.2408738,66.95895554196119,Poor
25-03-2021,3.57,7.365441874,12933.95413,10351.81362,0.337124739,23877.05291,8.352415416,105.1455371,27.9,0.0,446.040014,66.83299553941072,Poor
26-03-2021,3.57,7.596914322,13541.30354,10916.29098,0.51375398,25730.12825,8.411328616,122.0264833,26.2,0.0,459.331898,67.22707284660788,Poor
27-03-2021,3.669172819,7.832738872,14159.27163,11491.41628,0.614103789,26827.75639,8.47130598,139.2293695,27.0,0.0,472.8335847,67.62825743473245,Poor
28-03-2021,3.57,7.459032559,13282.93931,10575.56076,0.22229443,23051.88169,8.381856139,111.3835435,27.9,0.0,456.5953377,67.03135368538219,Poor
29-03-2021,3.62474475,7.791989772,14138.88783,11388.28977,0.400443601,24919.52117,8.465637757,135.7660606,29.0,0.0,474.8289626,67.5915349982511,Poor
30-03-2021,3.57,7.604930957,13719.95409,10929.0027,0.547897219,26482.99097,8.421935061,121.7158409,30.4,0.0,467.6885807,67.30019347816317,Poor
31-03-2021,3.57,7.576776123,13690.46909,10858.41751,0.475616211,25870.40295,8.417181687,119.4104132,31.0,0.0,468.2956722,67.26900954473025,Poor
01-04-2021,3.57,7.74393195,14139.6705,11265.58969,0.54145457,26625.18275,8.460301935,119.8475684,28.5,0.0,478.4258011,67.55759220132866,Poor
02-04-2021,3.57,7.578513273,13773.45921,10859.25113,0.449239769,25814.61116,8.421886431,107.2302786,28.2,0.0,472.3247615,67.30156138488911,Poor
03-04-2021,3.57,7.703427489,14118.85386,11163.1064,0.526902553,26685.81517,8.454637567,116.0721644,28.1,0.0,480.3813839,67.52088073507979,Poor
04-04-2021,3.57,7.596327905,13895.33272,10899.43513,0.509388882,26614.20978,8.430503703,107.7678636,28.5,0.0,477.1116681,67.36023906914183,Poor
05-04-2021,3.783226579,8.273333494,15593.85551,12553.78321,0.651550591,28123.29772,8.598581338,157.4165758,30.1,0.0,512.0878292,67.83213868294104,Poor
06-04-2021,3.588273893,7.901264075,14720.44958,11641.97886,0.56552578,27372.45559,8.509473732,129.5321622,31.0,0.0,495.8750145,67.82623151442833,Poor
07-04-2021,3.57,7.775138771,14449.78628,11331.79022,0.581115415,27627.32971,8.480648544,119.8267085,31.2,0.0,491.6519802,67.69683945859748,Poor
08-04-2021,3.610574951,7.988519813,15011.21789,11852.0819,0.511738533,27040.37292,8.535041523,135.215304,31.4,0.0,503.9827195,67.82918557148582,Poor
09-04-2021,3.579509927,7.946325928,14945.91732,11747.21627,0.511047046,27133.01079,8.52677048,131.7169338,29.8,0.0,503.8347858,67.82913167157326,Poor
10-04-2021,3.570767608,7.948831736,14989.98339,11751.70053,0.523655614,27356.79039,8.52944581,131.5243373,30.6,0.3,505.8569328,67.82986844450922,Poor
11-04-2021,3.658410668,8.145608821,15510.07304,12231.40468,0.614963036,28359.25873,8.579733724,145.692128,32.4,0.0,517.345658,67.83405438242366,Poor
12-04-2021,3.675609918,8.199721784,15680.19272,12362.14596,0.538697508,27701.81293,8.595035374,149.3182743,31.4,0.0,521.8625338,67.83570011433359,Poor
13-04-2021,3.57,7.958815097,15126.83839,11771.24549,0.618058561,28584.73311,8.538000863,131.1426301,31.7,0.0,511.9741253,67.83209725471835,Poor
14-04-2021,3.57,7.9737341,15200.37231,11806.13563,0.714,30552.1277,8.543666922,131.877054,32.7,0.0,514.5536453,67.83303710752021,Poor
15-04-2021,3.578732297,8.059770331,15447.97881,12014.99843,0.690939102,29498.5318,8.566752482,137.8702654,32.1,0.0,520.5892827,67.8352362029804,Poor
16-04-2021,3.57,7.666130408,14519.40109,11050.52957,0.575545213,28450.8974,8.472232362,108.4144635,32.2,0.0,503.2092623,67.64544539334206,Poor
17-04-2021,3.57,7.851901779,15010.93498,11503.38083,0.714,30153.60705,8.519736635,121.7845443,31.2,0.0,514.0821157,67.83286530485316,Poor
18-04-2021,3.755696366,8.469114967,16559.82906,13011.60207,0.580444044,28687.09172,8.672990649,167.0445206,32.1,0.0,545.9884072,67.84449042017052,Poor
19-04-2021,3.787452186,8.54970574,16792.90555,13101.4,0.420727986,27198.22887,8.69467711,172.6470326,31.5,0.0,548.73,67.84548932449172,Poor
20-04-2021,3.597766317,8.182633377,15928.23372,12307.76743,0.532281513,28394.62758,8.606603425,145.1669669,32.1,0.0,535.554057,67.84068864570428,Poor
21-04-2021,3.685590508,8.375579992,16436.0918,12778.22507,0.450713917,27677.88206,8.655797895,159.0799619,31.4,0.0,546.7135598,67.84475463083872,Poor
22-04-2021,3.662253036,8.343576512,16392.15209,12698.44343,0.612045538,29365.42167,8.64982822,156.3708095,29.8,0.0,546.8813985,67.84481578317423,Poor
23-04-2021,3.9483842,8.936126706,17170.0,13101.4,0.656078765,29890.55712,8.787,199.824538,30.6,0.0,548.73,67.84548932449172,Poor
24-04-2021,3.752475716,8.554689882,16977.64992,13101.4,0.714,31310.0,8.705275362,171.2966754,32.3,0.0,548.73,67.84548932449172,Poor
25-04-2021,3.629278909,8.319641957,16434.86728,12635.49807,0.699944462,30500.28828,8.649471079,153.5918037,31.0,0.0,548.73,67.84548932449172,Poor
26-04-2021,3.57,8.17083602,16103.12037,12270.06783,0.650343544,30095.34457,8.614787842,142.2646976,31.3,0.0,545.1889657,67.8441991422065,Poor
27-04-2021,3.57,8.058176194,15859.59154,11993.07222,0.714,31299.13942,8.588944333,133.6129802,32.2,0.0,541.3285068,67.84279257698753,Poor
28-04-2021,3.675850201,8.452180495,16857.72548,12955.45354,0.459124902,28371.21312,8.687285462,162.4116839,32.9,0.0,548.73,67.84548932449172,Poor
29-04-2021,3.582411105,8.275351377,16456.07447,12521.52767,0.714,30983.62441,8.645666894,149.0254662,32.9,0.0,548.73,67.84548932449172,Poor
30-04-2021,3.57,8.158791613,16201.74995,12235.04595,0.714,31310.0,8.618800204,140.097818,31.2,0.0,548.73,67.84548932449172,Poor
01-05-2021,3.602832254,8.338915605,16674.30219,12674.30593,0.551224455,29529.02444,8.664640843,153.1016923,33.0,0.0,548.73,67.84548932449172,Poor
02-05-2021,3.57,8.269355941,16534.32617,12502.82967,0.714,31310.0,8.649248729,147.6563855,31.0,0.0,548.73,67.84548932449172,Poor
03-05-2021,3.850485604,8.859456745,17170.0,13101.4,0.714,31310.0,8.787,190.9695812,29.6,0.0,548.73,67.84548932449172,Poor
04-05-2021,3.773274603,8.712973774,17170.0,13101.4,0.676330808,31003.34676,8.761246322,179.8480741,32.4,0.0,548.73,67.84548932449172,Poor
05-05-2021,3.687577685,8.548857949,17170.0,13101.4,0.714,31310.0,8.722599567,167.4280088,30.1,0.0,548.73,67.84548932449172,Poor
06-05-2021,3.844480605,8.874201374,17170.0,13101.4,0.714,31310.0,8.787,191.1875166,31.4,0.4,548.73,67.84548932449172,Poor
07-05-2021,3.70664362,8.603785981,17170.0,13101.4,0.714,31310.0,8.739158059,170.920638,31.1,0.2,548.73,67.84548932449172,Poor
08-05-2021,3.616215606,8.428615965,17098.29308,12884.86912,0.714,31310.0,8.69772258,157.6980335,32.0,0.0,548.73,67.84548932449172,Poor
09-05-2021,3.86482701,8.937668254,17170.0,13101.4,0.697844198,31310.0,8.787,195.0497543,31.1,0.5,548.73,67.84548932449172,Poor
10-05-2021,3.769924554,8.752450835,17170.0,13101.4,0.662941505,31308.36877,8.780040666,181.0946143,31.3,0.0,548.73,67.84548932449172,Poor
11-05-2021,3.614727988,8.444954624,17170.0,12921.3588,0.714,31310.0,8.706083143,158.1072638,31.3,0.1,548.73,67.84548932449172,Poor
12-05-2021,3.706766257,8.63626573,17170.0,13101.4,0.671871331,31310.0,8.754377581,171.9908675,30.6,0.2,548.73,67.84548932449172,Poor
13-05-2021,3.642602111,8.51159751,17170.0,13082.17042,0.714,31310.0,8.725182181,162.5264399,29.7,0.3,548.73,67.84548932449172,Poor
14-05-2021,3.596682936,8.423263816,17170.0,12865.0285,0.714,31310.0,8.704864739,155.7527852,32.6,0.0,548.73,67.84548932449172,Poor
15-05-2021,3.838089197,8.91470036,17170.0,13101.4,0.714,31310.0,8.787,191.8340961,32.2,0.0,548.73,67.84548932449172,Poor
16-05-2021,3.94434566,9.132671693,17170.0,13101.4,0.714,31310.0,8.787,207.7097168,34.4,0.0,548.73,67.84548932449172,Poor
17-05-2021,3.612971075,8.46628331,17170.0,12967.20038,0.714,31310.0,8.719242644,158.2298679,33.8,0.0,548.73,67.84548932449172,Poor
18-05-2021,3.819159574,8.885044081,17170.0,13101.4,0.714,31310.0,8.787,188.95662,27.0,11.9,548.73,67.84548932449172,Poor
19-05-2021,3.701553042,8.64934771,17170.0,13101.4,0.714,31310.0,8.766521172,171.3196221,27.1,9.9,548.73,67.84548932449172,Poor
20-05-2021,3.724481965,8.696959144,17170.0,13101.4,0.693596111,31310.0,8.779346325,174.627052,25.1,83.1,548.73,67.84548932449172,Poor
21-05-2021,3.720061187,8.688815824,17170.0,13101.4,0.714,31310.0,8.778471567,173.8196155,28.8,10.9,548.73,67.84548932449172,Poor
22-05-2021,3.698739496,8.646019967,17170.0,13101.4,0.714,31310.0,8.769069681,170.4569914,31.1,0.0,548.73,67.84548932449172,Poor
23-05-2021,3.798259629,8.846757808,17170.0,13101.4,0.714,31310.0,8.787,185.0993624,32.2,0.0,548.73,67.84548932449172,Poor
24-05-2021,3.715058152,8.677950331,17170.0,13101.4,0.713931791,31310.0,8.778978026,172.4354847,31.3,0.0,548.73,67.84548932449172,Poor
25-05-2021,3.833965146,8.916803615,17170.0,13101.4,0.714,31310.0,8.787,189.9069797,30.7,0.0,548.73,67.84548932449172,Poor
26-05-2021,3.807874649,8.862300117,17170.0,13101.4,0.714,31310.0,8.787,185.7032601,30.5,0.2,548.73,67.84548932449172,Poor
27-05-2021,3.79530156,8.834578309,17170.0,13101.4,0.714,31310.0,8.787,183.4850973,25.4,0.0,548.73,67.84548932449172,Poor
28-05-2021,3.733831052,8.707585407,17170.0,13101.4,0.714,31310.0,8.787,173.9362619,24.5,31.0,548.73,67.84548932449172,Poor
29-05-2021,3.774351121,8.786056834,17170.0,13101.4,0.714,31310.0,8.787,179.5791168,25.7,2.0,548.73,67.84548932449172,Poor
30-05-2021,3.917059911,9.07039376,17170.0,13101.4,0.699489401,31310.0,8.787,200.443358,29.1,0.5,548.73,67.84548932449172,Poor
31-05-2021,3.897978702,9.027463843,17170.0,13101.4,0.647682164,31310.0,8.787,197.1264091,32.1,0.0,548.73,67.84548932449172,Poor
01-06-2021,3.754094555,8.731967738,17170.0,13101.4,0.714,31310.0,8.622729309,175.1492716,28.8,0.8,444.8402128,67.80763689164176,Poor
02-06-2021,3.870899972,8.962450586,17170.0,13101.4,0.714,31310.0,8.679431622,192.052519,30.1,0.0,456.2453488,67.81179237367922,Poor
03-06-2021,3.944413234,9.104990124,17170.0,13101.4,0.714,31310.0,8.714565097,202.4625667,32.7,0.2,463.3520938,67.81438172914085,Poor
04-06-2021,3.704534787,8.614092933,17170.0,13101.4,0.714,31310.0,8.59440435,166.0632511,32.2,0.0,439.5477381,67.80570856886249,Poor
05-06-2021,3.937315865,9.077276157,17170.0,13101.4,0.714,31310.0,8.708122218,200.1844545,31.8,0.0,462.2814976,67.81399165546891,Poor
06-06-2021,3.821419025,8.835762313,17170.0,13101.4,0.714,31310.0,8.649076598,182.2296701,33.6,0.0,450.627537,67.80974551373605,Poor
07-06-2021,3.954353651,9.096288245,17170.0,13101.4,0.714,31310.0,8.713093709,201.3861547,33.8,0.0,463.458174,67.81442037965458,Poor
08-06-2021,3.82547639,8.827556987,17170.0,13101.4,0.714,31310.0,8.64735556,181.4330815,33.0,0.0,450.4600986,67.8096845072506,Poor
09-06-2021,3.726435258,8.618585665,17170.0,13101.4,0.714,31310.0,8.596257084,165.9034182,31.5,0.5,440.3693072,67.80600790905777,Poor
10-06-2021,3.751754349,8.660278531,17170.0,13101.4,0.714,31310.0,8.606597586,168.906497,30.4,0.0,442.4993016,67.80678397639,Poor
11-06-2021,3.929922682,9.01017503,17170.0,13101.4,0.714,31310.0,8.692482574,194.6949529,29.3,6.0,459.6571961,67.81303548644611,Poor
12-06-2021,3.958785796,9.058044587,17170.0,13101.4,0.714,31310.0,8.704316658,198.1680282,28.7,5.6,462.0720072,67.8139153272608,Poor
13-06-2021,3.847349478,8.822078445,17170.0,13101.4,0.714,31310.0,8.64655931,180.6702161,28.5,19.0,450.6311966,67.80974684711798,Poor
14-06-2021,4.012039304,9.143296199,17170.0,13101.4,0.714,31310.0,8.725382784,204.3594141,28.3,40.0,466.3650682,67.81547951184143,Poor
15-06-2021,3.784756186,8.672403065,17170.0,13101.4,0.714,31310.0,8.610013336,169.5122729,28.1,24.2,443.446358,67.8071290381112,Poor
16-06-2021,3.954832541,9.003544499,17170.0,13101.4,0.714,31310.0,8.691248739,193.9485366,29.4,0.0,459.6476799,67.81303201920133,Poor
17-06-2021,3.845401388,8.7697183,17170.0,13101.4,0.714,31310.0,8.633974358,176.6361362,25.4,16.0,448.2778935,67.80888941685491,Poor
18-06-2021,3.909798852,8.886489457,17170.0,13101.4,0.714,31310.0,8.662636938,185.2424447,27.4,93.0,454.0041145,67.81097577588719,Poor
19-06-2021,3.988488446,9.031660768,17170.0,13101.4,0.714,31310.0,8.69825123,195.9545935,25.9,51.1,461.1074902,67.81356390373824,Poor
20-06-2021,3.903263635,8.84532899,17170.0,13101.4,0.714,31310.0,8.65258852,182.1729427,27.7,5.1,452.0296279,67.81025636810463,Poor
21-06-2021,3.959175334,8.943581558,17170.0,13101.4,0.714,31310.0,8.676679945,189.4311418,29.4,8.9,456.8272168,67.81200437834292,Poor
22-06-2021,4.108416068,9.229870462,17170.0,13101.4,0.684105136,31310.0,8.746857182,210.5935442,30.3,0.0,470.790025,67.81709175289659,Poor
23-06-2021,3.954303248,8.903056917,17170.0,13101.4,0.714,31310.0,8.666724558,186.44977,29.7,11.9,454.8333702,67.81127791670917,Poor
24-06-2021,4.105754461,9.19292027,17170.0,13101.4,0.714,31310.0,8.737757113,207.8900618,30.2,5.1,468.9537731,67.8164227111783,Poor
25-06-2021,3.91264486,8.786468025,17170.0,13101.4,0.714,31310.0,8.63808048,177.874071,27.9,0.0,449.0950524,67.8091871501858,Poor
26-06-2021,4.089267346,9.126296599,17170.0,13101.4,0.714,31310.0,8.721340879,203.0208701,27.7,7.1,465.6363138,67.81521398885083,Poor
27-06-2021,4.189608766,9.311639334,17170.0,13101.4,0.685721599,31310.0,8.766719314,215.18,30.4,0.5,474.6323992,67.81849172892224,Poor
28-06-2021,3.797789387,8.502587385,17170.0,13038.99012,0.714,31310.0,8.568315818,157.0060564,31.9,0.0,435.1071868,67.8040906459229,Poor
29-06-2021,3.97592691,8.844207247,17170.0,13101.4,0.714,31310.0,8.651984089,182.3057064,32.4,0.5,451.7107814,67.81014019580266,Poor
30-06-2021,4.123367256,9.12341861,17170.0,13101.4,0.714,31310.0,8.720342814,202.9996762,32.5,0.0,465.2613709,67.81507737772353,Poor
01-07-2021,4.051071354,8.958442181,17170.0,13101.4,0.880990467,33790.29958,8.679800493,215.18,32.3,0.4,457.1333363,67.8121159135393,Poor
02-07-2021,4.116893202,9.072008323,17170.0,13101.4,0.872558743,33665.06368,8.707531346,215.18,30.4,0.2,462.5861191,67.81410264486628,Poor
03-07-2021,4.024660279,8.865970429,17170.0,13101.4,1.066245217,36541.87748,8.656902378,215.18,31.8,5.1,452.4383212,67.81040527625154,Poor
04-07-2021,4.102303334,9.002625869,17170.0,13101.4,1.079116359,36733.0518,8.690272931,215.18,32.4,6.6,459.0010805,67.81279642953436,Poor
05-07-2021,4.084768335,8.946675409,17170.0,13101.4,0.841766958,33547.86706,8.676416776,215.18,31.3,12.4,456.1591012,67.81176094920934,Poor
06-07-2021,4.226907122,9.212825912,17170.0,13101.4,0.875140945,33703.41697,8.741512092,215.18,32.6,0.1,469.0231155,67.81644797620783,Poor
07-07-2021,4.140857801,9.017754651,17170.0,13101.4,0.88925797,33913.09632,8.693530781,215.18,32.5,1.6,459.3776571,67.81293363590322,Poor
08-07-2021,4.156421346,9.02753657,17170.0,13101.4,0.630370265,32303.15748,8.695758251,215.18,29.2,6.2,459.7181679,67.81305770163229,Poor
09-07-2021,4.087016802,8.865357721,17170.0,13101.4,0.824297501,32948.2423,8.655820261,215.18,31.1,0.0,451.6612897,67.81012216341178,Poor
10-07-2021,4.086296088,8.841541249,17170.0,13101.4,0.815577642,32818.72674,8.649791226,215.18,31.3,2.0,450.3466166,67.80964315987757,Poor
11-07-2021,4.098873875,8.844237132,17170.0,13101.4,0.839684648,33176.78669,8.65025166,215.18,30.8,10.0,450.3174332,67.80963252685272,Poor
12-07-2021,4.190148969,9.005532043,17170.0,13101.4,0.914462141,34287.4524,8.689582093,215.18,32.6,0.0,458.0178215,67.81243817733002,Poor
13-07-2021,4.113849577,8.828060364,17170.0,13101.4,0.941889903,34694.83532,8.645855578,215.18,32.3,0.3,449.1831495,67.80921924852437,Poor
14-07-2021,4.193175239,8.964565349,17170.0,13101.4,1.07615105,36689.00825,8.679089338,215.18,32.0,2.1,455.658468,67.81157854259273,Poor
15-07-2021,4.284,9.322076086,17170.0,13101.4,0.810058506,32827.49363,8.766492027,215.18,32.6,2.5,472.9081149,67.81786348280258,Poor
16-07-2021,4.265980459,9.063253295,17170.0,13101.4,1.018400885,35831.24843,8.702793652,215.18,32.8,2.8,460.0813716,67.81319003556072,Poor
17-07-2021,4.150546664,8.80548832,17170.0,13101.4,0.896173138,34015.8069,8.639345076,215.18,30.2,3.7,447.298603,67.80853261058077,Poor
18-07-2021,4.284,9.108539576,17170.0,13101.4,0.912954702,34265.06248,8.713368705,215.18,28.5,12.0,461.8684729,67.81384116916854,Poor
19-07-2021,4.155361248,8.765062529,17170.0,13101.4,0.986831588,35362.35153,8.628889381,215.18,30.4,7.5,444.8890421,67.80765468268599,Poor
20-07-2021,3.995600875,8.416908699,17170.0,12840.97847,0.803482354,32639.07614,8.543254284,215.18,29.8,6.1,427.6740067,67.80138235323908,Poor
21-07-2021,4.107108642,8.616336285,17170.0,13101.4,0.957005794,34919.35077,8.591847181,215.18,28.7,19.1,437.1661283,67.80484082500182,Poor
22-07-2021,4.025493856,8.425465837,17170.0,12863.62339,0.934978125,34592.1751,8.544751112,215.18,30.0,21.1,427.6097081,67.80135892592727,Poor
23-07-2021,4.186776871,8.724895195,17170.0,13101.4,0.968230029,35086.06366,8.617840879,215.18,31.4,0.0,441.9660238,67.80658967565401,Poor
24-07-2021,4.23076009,8.787174266,17170.0,13101.4,0.947495202,34778.0905,8.632785364,215.18,29.6,21.1,444.745473,67.80760237302339,Poor
25-07-2021,4.284,9.114418505,17170.0,13101.4,1.168440614,38059.77971,8.712676073,215.18,30.9,6.1,460.4445419,67.81332235731982,Poor
26-07-2021,4.274521625,8.821735269,17170.0,13101.4,0.847608867,33373.82392,8.640585538,215.18,31.5,0.0,445.892576,67.808020322087,Poor
27-07-2021,4.224866583,8.694197156,17170.0,13101.4,0.863838311,33535.53961,8.608970978,215.18,29.7,6.4,439.390528,67.80565128907672,Poor
28-07-2021,4.284,8.894765335,17170.0,13101.4,0.854439666,33395.9421,8.657781715,215.18,28.7,23.1,448.888771,67.80911199118268,Poor
29-07-2021,4.03353569,8.252626687,16822.42062,12447.6302,0.861341334,33498.45216,8.499998134,214.5040032,28.2,0.5,417.2676237,67.79757844017342,Poor
30-07-2021,4.284,8.740511469,17170.0,13101.4,0.632416269,31895.14002,8.619226547,215.18,29.6,1.0,440.7695957,67.80615375490052,Poor
31-07-2021,4.284,8.834273727,17170.0,13101.4,1.039279686,36141.36004,8.641829343,215.18,27.4,10.9,445.0371701,67.80770865339211,Poor
01-08-2021,4.125457107,8.354038565,16995.60575,12698.96753,1.062891433,36492.06394,8.523711092,215.18,27.3,47.0,421.2949877,67.79905814606863,Poor
02-08-2021,4.284,8.877048699,17170.0,13101.4,0.683923705,32237.90682,8.651526069,215.18,28.9,0.0,446.4911476,67.80823841273774,Poor
03-08-2021,4.284,8.693634954,17170.0,13101.4,0.828844607,33078.98131,8.606156464,215.18,30.4,0.0,437.217127,67.80485940647088,Poor
04-08-2021,4.250374038,8.5204912,17170.0,13101.4,0.953876082,35054.19457,8.563296768,215.18,29.6,0.2,428.4379419,67.80166069441813,Poor
05-08-2021,4.284,8.718201174,17170.0,13101.4,0.738673135,32576.3605,8.611342633,215.18,30.6,2.6,437.7452759,67.80505183848284,Poor
06-08-2021,4.284,9.03709561,17170.0,13101.4,0.918584513,34882.73489,8.689088853,215.18,30.6,0.3,452.9587626,67.81059490002185,Poor
07-08-2021,4.284,8.587964762,17170.0,13101.4,0.835489691,33767.91302,8.57854967,215.18,30.4,0.5,430.6971547,67.80248384270932,Poor
08-08-2021,4.284,8.582489425,17170.0,13101.4,0.7633941,32043.64767,8.576763469,215.18,30.0,0.3,430.0741095,67.80225683505792,Poor
09-08-2021,4.271548031,8.417277223,16927.04646,12863.35661,1.075845531,36684.47038,8.535811375,215.18,28.3,0.5,421.6523857,67.79918836467974,Poor
10-08-2021,4.236574083,8.317086889,16651.33651,12619.58513,1.101179523,37060.75467,8.510792144,215.18,27.6,23.9,416.3972619,67.79727365076877,Poor
11-08-2021,4.284,8.643158797,17170.0,13101.4,0.855495554,33411.62513,8.59026241,215.18,26.7,0.0,431.9324668,67.80293393091888,Poor
