Date,Biochemical Oxygen Demand,Conductivity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,pH,Temperature,Turbidity,Rainfall,Total Coliform,WQI,Quality
15-02-2021,3.007179346,345.7307607,10.07966462,2946.994111,46.51534907,1.719543926,8.985861636,22.01663069,13.28813418,0.0,6103.658296,67.48004472808424,Poor
16-02-2021,2.984312922,344.3587753,9.9448589,2902.218391,49.69970058,1.695720374,8.962516648,21.71325049,13.2863352,0.0,6260.921552,67.04058558074036,Poor
17-02-2021,3.122571577,352.6542946,10.77674172,3179.668059,47.86519279,1.833046671,9.100309124,23.66518792,12.99530615,0.0,6275.512062,67.48256733024849,Poor
18-02-2021,3.073035158,349.6821095,10.48179149,3081.502533,49.21001724,1.782602941,9.05031905,22.98755601,12.69423889,0.0,5971.41188,67.48148440920352,Poor
19-02-2021,3.016790141,346.3074085,10.14652638,2969.894495,53.29790047,1.725475928,8.993633035,22.2155607,13.16165243,0.0,6413.440558,67.48025483075857,Poor
20-02-2021,3.129631019,353.0778611,10.82571269,3196.43267,42.59021198,1.837460387,9.106045703,23.81032033,13.08897161,0.0,6310.621517,67.48272165747285,Poor
21-02-2021,3.055780681,348.6468408,10.38468714,3049.562582,52.05151569,1.76277946,9.031780071,22.79095089,13.17114385,0.0,6049.04516,67.48110720717044,Poor
22-02-2021,3.106950529,351.7170317,10.6937175,3152.706789,47.43249459,1.813144796,9.082547662,23.52140771,13.00059419,0.0,5876.440049,67.4822258368068,Poor
23-02-2021,3.049416101,348.2649661,10.35045643,3038.416132,44.34525495,1.754832172,9.024624137,22.72954418,12.9461957,0.0,6149.139616,67.4809680704292,Poor
24-02-2021,3.147198446,354.1319067,10.93902962,3234.732472,42.9755011,1.851862865,9.122030656,24.11165089,13.42082195,0.0,6083.294405,67.48310570090358,Poor
25-02-2021,3.130115885,353.1069531,10.83834647,3201.292232,46.32659253,1.834055422,9.104585653,23.88518049,12.71197109,0.0,6189.674619,67.48273225719593,Poor
26-02-2021,3.028155886,346.9893532,10.22833122,2998.070135,49.58911408,1.731397523,9.002276705,22.46995375,13.14101875,0.0,6089.188948,67.48050329854988,Poor
27-02-2021,3.087505867,350.550352,10.58610788,3117.440806,46.37444542,1.790076795,9.061291331,23.3125909,12.86757086,0.0,5755.290586,67.48180075493696,Poor
28-02-2021,3.069587815,349.4752689,10.48020787,3082.248023,51.22622548,1.771515422,9.043051618,23.07299629,12.9040774,0.0,6074.287664,67.48140904645486,Poor
01-03-2021,3.104211241,351.5526745,10.68948778,3152.110617,42.27765947,1.805523107,9.077367174,23.56849973,12.89703708,0.0,6086.215168,67.48216595296218,Poor
02-03-2021,2.986063541,344.4638125,9.982071533,2916.403197,46.53612172,1.686787427,8.958925484,21.92472158,12.78948114,0.0,6269.661347,67.08961005658384,Poor
03-03-2021,3.067212178,349.3327307,10.47036346,3079.260514,42.75920387,1.76737602,9.039794099,23.07060326,13.05461208,0.0,5999.08888,67.48135711240253,Poor
04-03-2021,3.084500975,350.3700585,10.5754261,3114.37005,47.55408568,1.784132876,9.056816925,23.3219554,13.20918698,0.0,6470.474187,67.48173506467243,Poor
05-03-2021,2.942383571,341.8430143,9.723980883,2830.638925,49.073484,1.64151179,8.914447681,21.34112618,13.01624655,0.0,5748.633527,65.86639264996721,Poor
06-03-2021,2.969969437,343.4981662,9.89068426,2886.285929,45.10300913,1.668622382,8.94179591,21.73564558,12.93460294,0.0,6389.630588,66.63890946870218,Poor
07-03-2021,2.926053945,340.8632367,9.628308118,2798.901669,38.5079806,1.624260167,8.897657056,21.12864636,12.70882078,0.0,6079.182869,65.40909648498871,Poor
08-03-2021,3.013500109,346.1100065,10.1540302,2974.212038,46.87566247,1.711288289,8.984894199,22.36020837,13.00215821,0.0,6292.828327,67.48018290698097,Poor
09-03-2021,3.061874475,349.0124685,10.44524949,3071.350005,47.55011015,1.75927342,9.033073948,23.04426112,13.32325146,0.0,6133.952384,67.48124042428768,Poor
10-03-2021,3.10021443,351.3128658,10.67619,3148.390229,47.41674735,1.797253061,9.071233745,23.58732598,12.80953711,0.0,6343.200838,67.48207857822632,Poor
11-03-2021,3.027973101,346.9783861,10.24357024,3004.238857,49.87808106,1.724680446,8.998826773,22.58174488,12.80468182,0.0,6035.332693,67.48049930266704,Poor
12-03-2021,3.10494374,351.5966244,10.70614948,3158.482295,42.92735746,1.801348925,9.075646332,23.66462162,12.76237291,1.23e-12,5890.814802,67.48218196618815,Poor
13-03-2021,2.95382553,342.5295318,9.800122575,2856.518818,48.15387241,1.649957771,8.92439165,21.5537432,12.77193137,1.23e-12,6392.592665,66.18681419361656,Poor
14-03-2021,2.937052362,341.5231417,9.700092688,2823.21613,49.6663819,1.632940956,8.907496659,21.32318268,12.31649048,4e-12,6083.968323,65.71709704266561,Poor
15-03-2021,3.018908403,346.4345042,10.19176463,2987.14249,40.73166876,1.714582718,8.98924556,22.47291712,12.94280759,4e-12,6149.369058,67.48030113830795,Poor
16-03-2021,3.040426945,347.7256167,10.321338,3030.36442,47.00790237,1.735916414,9.010671679,22.77741152,12.68945527,8.28e-12,6350.621399,67.4807715574947,Poor
17-03-2021,3.019200537,346.4520322,10.19436795,2988.066964,44.52087149,1.714534647,8.989367592,22.4829606,12.5337943,8.28e-12,5896.114775,67.48030752466661,Poor
18-03-2021,2.917148605,340.3289163,9.582370919,2784.088926,45.77626037,1.612356889,8.887252747,21.0564355,13.00428296,1.4e-11,6220.660309,65.15971062460832,Poor
19-03-2021,3.015824069,346.2494441,10.17466434,2981.53611,47.05423229,1.710936098,8.985880083,22.43957647,12.63555694,1.4e-11,5982.861262,67.48023371132405,Poor
20-03-2021,2.954889955,342.5933973,9.809226299,2859.734538,44.5428515,1.649935327,8.924912641,21.58766536,12.7830602,2.12e-11,6073.906418,66.21662243725861,Poor
21-03-2021,3.053504463,348.5102678,10.40100594,3057.000591,43.97370918,1.748512797,9.02350863,22.96891663,13.14343433,2.12e-11,6114.518299,67.48105744654958,Poor
22-03-2021,3.038332227,347.5999336,10.30999105,3026.663529,46.10254986,1.733333153,9.00833269,22.75663498,12.56817305,2.98e-11,5799.962573,67.48072576462872,Poor
23-03-2021,2.973063885,343.6838331,9.918325437,2896.104621,42.74057716,1.668087035,8.94307546,21.84248927,12.54388547,2.98e-11,5944.406215,66.72556664034832,Poor
24-03-2021,2.994494151,344.9696491,10.04677741,2938.913304,42.7500245,1.68956915,8.964531651,22.14160564,12.90517372,3.98e-11,6370.77707,67.32570153971434,Poor
25-03-2021,2.967430469,343.3458281,9.884191667,2884.704479,48.05376564,1.662586927,8.937508698,21.76128855,13.08263549,3.98e-11,6278.411672,66.56780800382569,Poor
26-03-2021,3.017534802,346.3520881,10.18454005,2984.802101,42.58036816,1.712802305,8.987668553,22.46080593,12.53981295,5.11e-11,6089.478355,67.48027110985207,Poor
27-03-2021,3.068777367,349.426642,10.49164395,3087.146634,48.03974754,1.764185467,9.038981417,23.17574138,12.9386797,5.11e-11,6151.685445,67.48139132915543,Poor
28-03-2021,2.972159221,343.6295533,9.911509802,2893.740233,47.44559481,1.66773743,8.942448326,21.82011043,12.97631857,6.38e-11,6045.488069,66.70023235666399,Poor
29-03-2021,3.047146773,348.1288064,10.36093619,3043.515768,40.90035772,1.742924552,9.017535663,22.86644369,12.45177904,6.38e-11,6377.15002,67.48091846039495,Poor
30-03-2021,2.996003995,345.0602397,10.0535071,2941.00124,44.06798109,1.692010746,8.966507371,22.1464378,13.0273184,7.77e-11,6067.480113,67.36798333298113,Poor
31-03-2021,2.983518998,344.3111399,9.977951347,2915.77294,49.70883379,1.679784054,8.954151526,21.96712749,13.04745965,7.77e-11,6155.856337,67.01835246895722,Poor
01-04-2021,3.018530028,346.4118017,10.18729862,2985.507437,43.21176524,1.715082646,8.989306337,22.45224957,12.81481371,9.28e-11,6340.850666,67.4802928666108,Poor
02-04-2021,2.972911266,343.674676,9.912794215,2893.95318,44.79372251,1.669780619,8.943845943,21.80804405,13.13318295,9.28e-11,5958.54585,66.72129268556438,Poor
03-04-2021,2.997855449,345.171327,10.06159478,2943.495733,47.60769926,1.695070615,8.968963032,22.15121089,13.11605652,1.09e-10,6428.371581,67.41983160030605,Poor
04-04-2021,2.966580992,343.2948595,9.873011063,2880.572029,48.60916698,1.664170946,8.937875969,21.70680968,12.91594779,1.09e-10,5813.332377,66.5440191813379,Poor
05-04-2021,3.125720276,352.8432166,10.82683764,3198.446945,45.54474412,1.823713884,9.09721708,23.92769573,12.81209906,1.27e-10,6448.380485,67.48263616432266,Poor
06-04-2021,3.030328193,347.1196916,10.25340414,3007.23038,44.55007004,1.728754199,9.002041196,22.5846396,12.71538953,1.27e-10,6051.15993,67.48055078758289,Poor
07-04-2021,2.994731279,344.9838767,10.03867012,2935.575536,50.65581175,1.6936183,8.966674789,22.07821502,12.91051018,1.46e-10,6080.612913,67.332342091343,Poor
08-04-2021,3.041640289,347.7984173,10.31890044,3028.90406,51.65435073,1.741016806,9.013828548,22.72637499,13.04054084,1.46e-10,5754.821846,67.48079808252568,Poor
09-04-2021,3.026619468,346.8971681,10.22748094,2998.344589,49.42600899,1.726513817,8.999066643,22.50702146,12.87081572,1.65e-10,6045.748669,67.48046971074109,Poor
10-04-2021,3.022552423,346.6531454,10.20171364,2989.664485,46.79999055,1.722992784,8.995272604,22.4405276,12.50570612,1.65e-10,5932.841403,67.48038080062668,Poor
11-04-2021,3.065744321,349.2446592,10.45942994,3075.474247,44.17664226,1.766758715,9.038751518,23.03516859,13.20899468,1.86e-10,6023.578687,67.48132502339138,Poor
12-04-2021,3.074416078,349.7649647,10.50995578,3092.215879,44.17029449,1.776032355,9.047724217,23.14604025,13.00382949,1.86e-10,6122.159885,67.48151459764628,Poor
13-04-2021,3.011589522,345.9953713,10.13142255,2965.933212,48.29212548,1.713835353,8.985212438,22.25545125,12.90087715,2.08e-10,6345.90206,67.48014113943744,Poor
14-04-2021,3.010966266,345.957976,10.12604042,2964.029661,48.04548179,1.713869137,8.984917702,22.23522748,13.15973192,2.08e-10,6200.792204,67.4801275143919,Poor
15-04-2021,3.027715418,346.9629251,10.22482451,2996.843635,51.0635159,1.731302619,9.002009019,22.45773983,13.30520374,2.31e-10,6225.93934,67.4804936694236,Poor
16-04-2021,2.928150489,340.9890293,9.625656385,2797.002358,48.88121215,1.632449107,8.902799798,21.05138101,12.45234351,2.31e-10,5950.635763,65.46780827242586,Poor
17-04-2021,2.969332729,343.4599638,9.870904094,2878.628546,42.4944504,1.674369643,8.944351186,21.61501223,13.11249871,2.55e-10,5999.12603,66.62107904649129,Poor
18-04-2021,3.115348377,352.2209026,10.7450856,3169.894888,50.23602939,1.821150242,9.090749309,23.64584463,12.7537028,2.55e-10,6540.758994,67.48240942308531,Poor
19-04-2021,3.131231508,353.1738905,10.83840593,3200.869767,44.16514302,1.837824757,9.107028133,23.85435926,13.15270396,2.8e-10,6039.909161,67.48275664595934,Poor
20-04-2021,3.038575272,347.6145163,10.28042456,3014.739714,46.08916913,1.745986101,9.014780686,22.54286429,13.09277496,2.8e-10,6524.322872,67.48073107786198,Poor
21-04-2021,3.081963759,350.2178256,10.53864665,3100.673154,48.07603707,1.790218124,9.058590942,23.13554125,13.20909668,3.06e-10,6150.795494,67.48167959833854,Poor
22-04-2021,3.070871518,349.5522911,10.4699201,3077.619432,53.39936289,1.779995122,9.04793332,22.96503818,12.99731355,3.06e-10,6206.384619,67.48143710963346,Poor
23-04-2021,3.211489768,357.9893861,11.31139288,3357.961244,56.83158475,1.921508058,9.188998913,24.91803666,12.73817207,3.33e-10,6426.710213,67.48451118053632,Poor
24-04-2021,3.115824144,352.2494486,10.73509947,3165.710129,49.41398512,1.826762304,9.093793224,23.56262023,13.03884415,3.33e-10,6473.91468,67.48241982387232,Poor
25-04-2021,3.055811464,348.6486878,10.37266144,3044.73999,47.13870388,1.767694401,9.034252933,22.70590909,13.22682093,3.61e-10,6204.459518,67.48110788012825,Poor
26-04-2021,3.01685384,346.3112304,10.13649218,2965.855335,49.38875141,1.729706184,8.995780012,22.14353772,13.3654945,3.61e-10,6156.243974,67.4802562232748,Poor
27-04-2021,2.986792919,344.5075752,9.95364228,2904.739744,50.54757569,1.700639013,8.966215966,21.70529422,12.94544039,3.89e-10,6230.161616,67.11003561699337,Poor
28-04-2021,3.07983291,350.0899746,10.50933773,3089.801928,47.02438624,1.794696801,9.059764855,22.99004264,13.40303018,3.89e-10,6316.57069,67.48163301559426,Poor
29-04-2021,3.034446049,347.3667629,10.23441271,2997.986663,53.4761775,1.750351483,9.014898766,22.33639958,13.08627064,4.19e-10,6435.051495,67.48064080846024,Poor
30-04-2021,3.003813352,345.5288011,10.04795407,2935.656289,48.88725377,1.720783767,8.984798559,21.88890466,13.30697224,4.19e-10,6265.624083,67.47997114373679,Poor
01-05-2021,3.045317649,348.0190589,10.2942596,3017.576781,49.799081,1.763376166,9.026846908,22.45092303,13.15154526,4.49e-10,6396.716139,67.48087847369379,Poor
02-05-2021,3.026346148,346.8807689,10.17765334,2978.522876,50.41471467,1.745515567,9.008430857,22.16588123,13.30939896,4.49e-10,6608.94259,67.48046373566275,Poor
03-05-2021,3.16761406,355.3568436,11.02242738,3259.925328,49.79503895,1.887916851,9.150265455,24.12379799,13.47117437,4.8e-10,6366.032857,67.48355200889017,Poor
04-05-2021,3.130227732,353.1136639,10.79522065,3183.997167,51.16265127,1.85168603,9.113456881,23.58016804,13.06761739,4.8e-10,6360.767804,67.48273470228811,Poor
05-05-2021,3.088690358,350.6214215,10.54305316,3099.745121,46.91180006,1.811325955,9.072508156,22.97804208,13.19764175,5.11e-10,6003.484806,67.4818266492385,Poor
06-05-2021,3.166083051,355.2649831,11.00441246,3253.331765,47.20852852,1.889917389,9.15050022,24.04056181,13.39159343,5.11e-10,5790.111506,67.48351853934999,Poor
07-05-2021,3.099003834,351.24023,10.59888758,3117.9535,45.70495403,1.824058001,9.084030917,23.08010574,13.85626466,5.43e-10,6403.081401,67.48205211324054,Poor
08-05-2021,3.055172598,348.6103559,10.33279878,3029.050473,50.44797602,1.781467321,9.04081996,22.44475872,13.22501971,5.43e-10,6315.745578,67.48109391383079,Poor
09-05-2021,3.177545299,355.9527179,11.0638827,3272.53496,51.59237332,1.905100937,9.163823118,24.13591052,13.82775044,5.76e-10,6241.210751,67.48376911677475,Poor
10-05-2021,3.131536848,353.1922109,10.78462974,3179.237157,50.75697242,1.860373386,9.118455117,23.46937645,13.84302408,5.76e-10,6402.480077,67.48276332103039,Poor
11-05-2021,3.055980302,348.6588181,10.3280392,3026.82356,54.53718169,1.786117346,9.043548824,22.38882596,13.44543604,6.1e-10,6351.447083,67.48111157112146,Poor
12-05-2021,3.101624991,351.3974995,10.59860802,3116.793212,49.62888893,1.833081761,9.089853376,23.0047564,13.42836297,6.1e-10,6598.981824,67.4821094146688,Poor
13-05-2021,3.0707074,349.542444,10.40975609,3053.619475,51.78575748,1.803502725,9.059605063,22.54848541,13.37300515,6.44e-10,6400.687112,67.48143352182467,Poor
14-05-2021,3.048740796,348.2244478,10.27456399,3008.329279,46.64012867,1.782893109,9.038316952,22.21720567,13.52152497,6.44e-10,6244.25769,67.48095330751293,Poor
15-05-2021,3.167627206,355.3576323,10.98444491,3244.72708,48.89143402,1.903154537,9.157890871,23.85755258,13.27788441,6.78e-10,6601.988233,67.48355229625446,Poor
16-05-2021,3.220270764,358.5162458,11.29682465,3348.621555,52.27861054,1.957190736,9.21123075,24.57019117,13.56835172,6.78e-10,6370.97358,67.48470314282591,Poor
17-05-2021,3.058396182,348.8037709,10.32205253,3023.46254,52.88028877,1.796726007,9.050061094,22.27927462,13.90764798,7.13e-10,6530.28102,67.48116438493768,Poor
18-05-2021,3.160039634,354.902378,10.92834663,3225.322798,49.59374603,1.899796102,9.152417868,23.67731667,13.51102119,7.13e-10,6340.191374,67.48338642352255,Poor
19-05-2021,3.102966579,351.4779947,10.58230076,3109.733674,50.40515053,1.844166062,9.09606632,22.85304115,13.61034609,7.49e-10,6316.530744,67.48213874324126,Poor
20-05-2021,3.114789829,352.1873897,10.64959288,3131.921219,46.21222269,1.857448268,9.108619049,22.99303492,13.34379459,7.49e-10,6474.271941,67.48239721259928,Poor
21-05-2021,3.113212568,352.0927541,10.63644314,3127.29223,49.84220296,1.857345473,9.107779021,22.9451501,13.78463827,7.85e-10,6471.062521,67.48236273194637,Poor
22-05-2021,3.103356574,351.5013944,10.57358333,3106.090703,53.73339399,1.848979019,9.098667796,22.78109925,13.78878912,7.85e-10,6575.633744,67.48214726896451,Poor
23-05-2021,3.152742621,354.4645573,10.86613919,3203.358627,52.93827665,1.899869237,9.148805929,23.44618092,13.77495625,8.21e-10,6437.220469,67.4832269027545,Poor
24-05-2021,3.112564926,352.0538956,10.62127713,3121.48488,52.86649446,1.861209899,9.109387413,22.85712194,13.74542162,8.21e-10,6135.06534,67.48234857378124,Poor
25-05-2021,3.171465506,355.5879304,10.97085037,3237.753946,51.66702764,1.921642572,9.169054039,23.65491843,13.75704707,8.58e-10,6427.273217,67.4836362057859,Poor
26-05-2021,3.159294196,354.8576518,10.89395908,3211.865952,51.69343355,1.911016637,9.157655417,23.45747604,13.94302276,8.58e-10,6684.181999,67.48337012745026,Poor
27-05-2021,3.153754197,354.5252518,10.85682358,3199.227754,49.84710056,1.907034837,9.152894517,23.35264756,13.86414788,8.95e-10,6477.629582,67.48324901690592,Poor
28-05-2021,3.12424982,352.7549892,10.67587091,3138.648438,54.08160537,1.879101021,9.12417542,22.91210146,13.96039039,8.95e-10,6499.607328,67.48260401850906,Poor
29-05-2021,3.144745582,353.9847349,10.79488934,3178.057504,53.40628477,1.901179241,9.145462412,23.17134911,13.9680856,9.33e-10,6758.027746,67.48305207859067,Poor
30-05-2021,3.215338426,358.2203055,11.21446169,3317.649305,53.77881112,1.973365971,9.216852198,24.13175591,14.17766751,9.33e-10,6430.311947,67.48459531643955,Poor
31-05-2021,3.206626829,357.6976097,11.15818,3298.62127,50.88513425,1.966259217,9.208943023,23.98170882,14.11646561,9.71e-10,6276.182265,67.48440487127449,Poor
01-06-2021,3.136741513,353.5044908,10.7348298,3157.235316,46.16474224,1.897989223,9.139865368,22.97504625,14.04790729,9.71e-10,6564.731601,67.4828771007797,Poor
02-06-2021,3.1946492,356.978952,11.07821261,3271.425366,56.07876152,1.957522234,9.198585717,23.75731071,14.3414625,1.01e-09,6512.212963,67.4841430270349,Poor
03-06-2021,3.23133905,359.180343,11.29426461,3343.170222,51.51427539,1.995846928,9.236092989,24.24235884,14.15044156,1.01e-09,6428.059818,67.48494510784813,Poor
04-06-2021,3.114409128,352.1645477,10.58857537,3107.666499,50.52684838,1.880560884,9.119985006,22.57657205,14.35614828,1.05e-09,6598.562484,67.48238889007504,Poor
05-06-2021,3.22917847,359.0507082,11.27306036,3335.552756,55.36085516,1.996982654,9.235580562,24.15442536,14.24546175,1.05e-09,6744.332511,67.48489787517306,Poor
06-06-2021,3.173030488,355.6818293,10.93202125,3221.596306,52.27042913,1.942495159,9.180262824,23.3392951,13.78474792,1.09e-09,6656.627316,67.48367041802084,Poor
07-06-2021,3.238861742,359.6317045,11.32283864,3351.59076,56.79308149,2.009994465,9.246928104,24.23174173,14.44328961,1.09e-09,6732.39164,67.48510956223129,Poor
08-06-2021,3.176356664,355.8813998,10.94362036,3224.905479,55.63180272,1.949164513,9.185260588,23.32735594,14.2386726,1.12e-09,7046.240405,67.48374313189535,Poor
09-06-2021,3.12847977,353.0087862,10.65215474,3127.46999,55.99966297,1.90296932,9.138224545,22.62764965,14.23067617,1.12e-09,6627.595853,67.48269648990745,Poor
10-06-2021,3.141566201,353.793972,10.72645388,3151.955072,50.01986577,1.91774353,9.152154865,22.78132355,14.32687293,1.16e-09,6764.499695,67.48298257378123,Poor
11-06-2021,3.229580961,359.0748577,11.25030905,3326.291237,57.92290051,2.007451647,9.241016304,23.98389646,14.23124037,1.16e-09,6619.687469,67.4849066740873,Poor
12-06-2021,3.24440892,359.9645352,11.33503072,3354.248722,55.24066339,2.023978038,9.256693479,24.16176532,14.37536534,1.2e-09,6564.996441,67.48523082970195,Poor
13-06-2021,3.190464476,356.7278685,11.00710655,3244.656829,53.51938086,1.971736599,9.203600537,23.37674051,14.24138694,1.2e-09,6630.05939,67.48405154430517,Poor
14-06-2021,3.271877612,361.6126567,11.49131768,3405.776028,55.22808495,2.054856807,9.285867209,24.48665064,14.64449037,1.24e-09,6664.092252,67.48583132576695,Poor
15-06-2021,3.161148573,354.9689144,10.82266686,3182.607315,49.64027733,1.945838403,9.175993488,22.90650799,14.39685441,1.24e-09,6844.568886,67.48341066618086,Poor
16-06-2021,3.24520481,360.0122886,11.32272006,3349.006101,56.36631045,2.031608331,9.26090657,24.05330574,14.37304483,1.28e-09,7255.341558,67.48524822874006,Poor
17-06-2021,3.192248583,356.834915,11.00069211,3241.377409,52.22386121,1.980368341,9.208808462,23.28188441,14.29461059,1.28e-09,6655.189493,67.48409054689206,Poor
18-06-2021,3.224503278,358.7701967,11.18992458,3304.168522,51.42579247,2.014341311,9.241922294,23.70338031,14.56342074,1.32e-09,6727.960188,67.48479567029803,Poor
19-06-2021,3.263764531,361.1258718,11.42119259,3380.971222,51.08870633,2.055322369,9.28204345,24.22294125,14.5771836,1.32e-09,6811.559189,67.4856539648036,Poor
20-06-2021,3.222675993,358.6605596,11.1703593,3297.073321,59.16593156,2.015954657,9.241815325,23.61758727,14.64756155,1.36e-09,6916.249753,67.48475572382132,Poor
21-06-2021,3.250772223,360.3463334,11.33463334,3351.544446,54.11220982,2.045772223,9.270772223,23.98081112,14.39454962,1.36e-09,6902.710162,67.48536993857027,Poor
22-06-2021,3.324617979,364.7770788,11.77340454,3497.514623,60.77331669,2.121339315,9.345478647,24.98452834,14.30988713,1.4e-09,7119.729176,67.48698428871236,Poor
23-06-2021,3.249760809,360.2856486,11.31995945,3346.079458,54.73681173,2.048202971,9.27148189,23.90641351,14.78535608,1.4e-09,6390.537795,67.48534782795306,Poor
24-06-2021,3.324689522,364.7813713,11.76523222,3494.217078,51.3941228,2.124851489,9.347270506,24.9253189,14.98726279,1.44e-09,6411.328776,67.48698585269256,Poor
25-06-2021,3.230715264,359.1429158,11.19709098,3304.550285,53.33845095,2.032595507,9.254155385,23.57960945,14.51513352,1.44e-09,6802.426186,67.48493147117976,Poor
26-06-2021,3.317981409,364.3788845,11.71639725,3477.366337,60.56708285,2.121577888,9.342279649,24.77130132,15.06832665,1.47e-09,7133.933637,67.48683920589521,Poor
27-06-2021,3.367853855,367.3712313,12.01134771,3575.397541,56.56332244,2.173164025,9.39300894,25.439526,14.83721018,1.47e-09,6614.196667,67.48792947289222,Poor
28-06-2021,3.176469786,355.8881872,10.85876671,3190.918768,55.55721856,1.983490591,9.202480188,22.73021293,14.8089515,1.51e-09,6338.629566,67.48374560489688,Poor
29-06-2021,3.26447493,361.1684958,11.38252989,3365.221983,57.8528424,2.073202807,9.291338869,23.93241117,14.76072811,1.51e-09,7067.19496,67.48566949493551,Poor
30-06-2021,3.337430812,365.5458487,11.81600766,3509.430741,59.04843642,2.147861694,9.365146253,24.92399093,14.59313683,1.55e-09,7014.46306,67.48726439142315,Poor
01-07-2021,3.302671017,363.460261,11.60320281,3438.212719,61.06512789,2.114800331,9.331235674,24.40763123,15.09730871,1.55e-09,6760.428177,67.48650450375281,Poor
02-07-2021,3.335613971,365.4368383,11.79662715,3502.405271,62.22776479,2.149436642,9.365025307,24.83919885,14.77427547,1.59e-09,6794.062112,67.48722467328572,Poor
03-07-2021,3.291076866,362.7646119,11.52518507,3411.643281,56.97173906,2.106587316,9.321332091,24.18614324,14.80297154,1.59e-09,6809.879631,67.48625104273846,Poor
04-07-2021,3.329809868,365.0885921,11.75337883,3487.427584,54.24107207,2.147002019,9.360905943,24.6989755,15.18674791,1.63e-09,7038.548198,67.4870977891496,Poor
05-07-2021,3.32188433,364.6130598,11.70163779,3469.901383,57.14633218,2.140751606,9.353817968,24.55870328,14.64108065,1.63e-09,6903.741519,67.48692452809152,Poor
06-07-2021,3.392227427,368.8336456,12.11952624,3608.919524,59.33437447,2.212762756,9.424995092,25.51431571,14.7421487,1.67e-09,7140.327755,67.48846230620126,Poor
07-07-2021,3.350710582,366.3426349,11.86627395,3524.225347,55.8283048,2.172906397,9.384308489,24.90402137,15.07229993,1.67e-09,6483.043286,67.48755470192377,Poor
08-07-2021,3.359000741,366.8400445,11.91188384,3539.153239,56.01337158,2.182848985,9.393424863,24.99116612,15.16350114,1.7e-09,6894.991452,67.48773593401589,Poor
09-07-2021,3.325636458,364.8381875,11.70758844,3470.780793,60.08057589,2.15112858,9.360882519,24.49529827,15.23055907,1.7e-09,6853.480126,67.48700655377833,Poor
10-07-2021,3.325937104,364.8562263,11.70530521,3469.747242,59.06673956,2.15306407,9.362000587,24.47089755,15.10186221,1.74e-09,7039.684111,67.4870131262479,Poor
11-07-2021,3.332752816,365.2651689,11.74213617,3481.753341,59.47361998,2.161505105,9.36962896,24.53787434,15.69673901,1.74e-09,6995.532623,67.48716212522771,Poor
12-07-2021,3.378141638,367.9884983,12.0104308,3570.915663,57.26127522,2.20850925,9.415825444,25.14504971,15.1733547,1.78e-09,7274.825848,67.48815437524593,Poor
13-07-2021,3.341381912,365.7829147,11.78586033,3495.791369,59.00604329,2.173354366,9.379868139,24.60232881,15.20086072,1.78e-09,6755.426053,67.48735076685126,Poor
14-07-2021,3.380904594,368.1542757,12.01901171,3573.242848,57.08393463,2.214470935,9.420187765,25.12775336,15.11551363,1.81e-09,7148.34585,67.48821477654302,Poor
15-07-2021,3.474142037,373.7485222,12.57448023,3758.135276,62.68547513,2.309290836,9.514216437,26.40538454,15.32738534,1.81e-09,7262.783277,67.49025305042629,Poor
16-07-2021,3.417854636,370.3712781,12.23282941,3643.989911,63.27768403,2.254573996,9.458714316,25.5898761,15.45308105,1.85e-09,7534.224689,67.48902254539823,Poor
17-07-2021,3.361892722,367.0135633,11.89316243,3530.507884,54.78919234,2.200170281,9.403531501,24.77914081,15.5980729,1.85e-09,7078.2285,67.48779915590613,Poor
18-07-2021,3.442118032,371.8270819,12.37065085,3689.413129,57.69376084,2.281940966,9.484529499,25.87525109,15.0865445,1.88e-09,7251.063727,67.48955297015958,Poor
19-07-2021,3.365483799,367.2290279,11.90701523,3534.612571,56.14591494,2.206838826,9.408661313,24.77556021,15.36201391,1.88e-09,6836.890145,67.48787766082488,Poor
20-07-2021,3.287777233,362.566634,11.43697994,3377.681083,58.8372666,2.130650617,9.331713925,23.66109705,15.52712494,1.92e-09,6730.659139,67.48617890913064,Poor
21-07-2021,3.343039572,365.8823743,11.76479354,3486.701589,60.68744159,2.187417127,9.38772835,24.4084468,15.58151872,1.92e-09,7389.286538,67.48738700513735,Poor
22-07-2021,3.30362814,363.5176884,11.5246011,3406.389185,56.73777378,2.149495234,9.349061687,23.83061981,15.49148388,1.95e-09,7230.391149,67.48652542753041,Poor
23-07-2021,3.383278228,368.2966937,11.99881546,3564.214895,58.46857663,2.230619788,9.429449008,24.91991787,15.62446211,1.95e-09,7478.264243,67.48826666680026,Poor
24-07-2021,3.405422212,369.6253327,12.12803198,3607.043907,58.3681796,2.254222729,9.45232247,25.20440192,15.37971627,1.99e-09,6978.823301,67.48875075883552,Poor
25-07-2021,3.491930694,374.8158416,12.64347534,3778.617856,62.14615512,2.342174225,9.53955246,26.39026792,15.87834288,1.99e-09,7368.306913,67.49064193019018,Poor
26-07-2021,3.428021808,370.9813085,12.25645541,3649.37344,61.87505057,2.279691983,9.476356896,25.47057724,15.79025369,2.02e-09,7648.789885,67.48924481108358,Poor
